TIME,DV,ID,DOSE,MODEL,Treatment,SAMPLE_ID,V0
24,-1.43802076,1941,100,18,OLAP100,PDX252,0.086515
28,-1.81091391,1941,100,18,OLAP100,PDX252,0.086515
31,-1.323357121,1941,100,18,OLAP100,PDX252,0.086515
35,-0.970008014,1941,100,18,OLAP100,PDX252,0.086515
38,-1.228046942,1941,100,18,OLAP100,PDX252,0.086515
0,-2.733368009,1942,100,18,OLAP100,PDX252,0.065
4,-2.733368009,1942,100,18,OLAP100,PDX252,0.065
9,-2.44743747,1942,100,18,OLAP100,PDX252,0.065
11,-1.946275216,1942,100,18,OLAP100,PDX252,0.065
14,-1.723951299,1942,100,18,OLAP100,PDX252,0.065
17,-1.723951299,1942,100,18,OLAP100,PDX252,0.065
21,-1.723951299,1942,100,18,OLAP100,PDX252,0.065
24,-1.723951299,1942,100,18,OLAP100,PDX252,0.065
28,-1.81091391,1942,100,18,OLAP100,PDX252,0.065
31,-1.723951299,1942,100,18,OLAP100,PDX252,0.065
35,-1.201651235,1942,100,18,OLAP100,PDX252,0.065
38,-1.323357121,1942,100,18,OLAP100,PDX252,0.065
0,-2.186403339,1943,100,18,OLAP100,PDX252,0.11232
4,-1.946275216,1943,100,18,OLAP100,PDX252,0.11232
9,-1.723951299,1943,100,18,OLAP100,PDX252,0.11232
11,-1.615737715,1943,100,18,OLAP100,PDX252,0.11232
14,-1.516972685,1943,100,18,OLAP100,PDX252,0.11232
17,-1.399310545,1943,100,18,OLAP100,PDX252,0.11232
21,-1.615737715,1943,100,18,OLAP100,PDX252,0.11232
24,-1.391809542,1943,100,18,OLAP100,PDX252,0.11232
28,-1.25103646,1943,100,18,OLAP100,PDX252,0.11232
31,-1.228046942,1943,100,18,OLAP100,PDX252,0.11232
35,-1.141483256,1943,100,18,OLAP100,PDX252,0.11232
38,-1.228046942,1943,100,18,OLAP100,PDX252,0.11232
0,-2.44743747,1944,100,18,OLAP100,PDX252,0.086515
4,-2.288107994,1944,100,18,OLAP100,PDX252,0.086515
9,-1.855359167,1944,100,18,OLAP100,PDX252,0.086515
11,-1.81091391,1944,100,18,OLAP100,PDX252,0.086515
14,-1.516972685,1944,100,18,OLAP100,PDX252,0.086515
17,-1.516972685,1944,100,18,OLAP100,PDX252,0.086515
21,-1.228046942,1944,100,18,OLAP100,PDX252,0.086515
24,-1.141483256,1944,100,18,OLAP100,PDX252,0.086515
28,-1.141483256,1944,100,18,OLAP100,PDX252,0.086515
31,-1.141483256,1944,100,18,OLAP100,PDX252,0.086515
35,-0.63412384,1944,100,18,OLAP100,PDX252,0.086515
38,-0.74530409,1944,100,18,OLAP100,PDX252,0.086515
0,-1.695780422,2001,50,10,OLAP50,PDX127,0.183456
4,-1.855359167,2001,50,10,OLAP50,PDX127,0.183456
8,-1.477237005,2001,50,10,OLAP50,PDX127,0.183456
12,-1.472636871,2001,50,10,OLAP50,PDX127,0.183456
15,-1.963259787,2001,50,10,OLAP50,PDX127,0.183456
19,-1.205574086,2001,50,10,OLAP50,PDX127,0.183456
22,-1.003527916,2001,50,10,OLAP50,PDX127,0.183456
26,-0.864647499,2001,50,10,OLAP50,PDX127,0.183456
28,-0.498077231,2001,50,10,OLAP50,PDX127,0.183456
32,-0.514164525,2001,50,10,OLAP50,PDX127,0.183456
0,-2.733368009,2002,50,10,OLAP50,PDX127,0.065
4,-2.673960127,2002,50,10,OLAP50,PDX127,0.065
8,-2.44743747,2002,50,10,OLAP50,PDX127,0.065
11,-2.44743747,2002,50,10,OLAP50,PDX127,0.065
15,-1.516972685,2002,50,10,OLAP50,PDX127,0.065
18,-1.399310545,2002,50,10,OLAP50,PDX127,0.065
22,-1.399310545,2002,50,10,OLAP50,PDX127,0.065
24,-1.516972685,2002,50,10,OLAP50,PDX127,0.065
28,-1.590419907,2002,50,10,OLAP50,PDX127,0.065
0,-1.598058702,2003,50,10,OLAP50,PDX127,0.20228884
4,-1.516972685,2003,50,10,OLAP50,PDX127,0.20228884
8,-1.323357121,2003,50,10,OLAP50,PDX127,0.20228884
12,-0.970008014,2003,50,10,OLAP50,PDX127,0.20228884
15,-0.807806351,2003,50,10,OLAP50,PDX127,0.20228884
19,-0.653926467,2003,50,10,OLAP50,PDX127,0.20228884
22,-0.450950522,2003,50,10,OLAP50,PDX127,0.20228884
26,-0.23464064,2003,50,10,OLAP50,PDX127,0.20228884
28,-0.293981875,2003,50,10,OLAP50,PDX127,0.20228884
32,-0.430782916,2003,50,10,OLAP50,PDX127,0.20228884
0,-2.186403339,2004,50,10,OLAP50,PDX127,0.11232
4,-1.946275216,2004,50,10,OLAP50,PDX127,0.11232
8,-1.946275216,2004,50,10,OLAP50,PDX127,0.11232
12,-2.186403339,2004,50,10,OLAP50,PDX127,0.11232
15,-1.946275216,2004,50,10,OLAP50,PDX127,0.11232
19,-1.323357121,2004,50,10,OLAP50,PDX127,0.11232
22,-1.003527916,2004,50,10,OLAP50,PDX127,0.11232
26,-0.807806351,2004,50,10,OLAP50,PDX127,0.11232
28,-0.776392451,2004,50,10,OLAP50,PDX127,0.11232
32,-0.23464064,2004,50,10,OLAP50,PDX127,0.11232
0,-2.186403339,2005,50,10,OLAP50,PDX127,0.11232
4,-1.946275216,2005,50,10,OLAP50,PDX127,0.11232
8,-1.557241746,2005,50,10,OLAP50,PDX127,0.11232
12,-2.186403339,2005,50,10,OLAP50,PDX127,0.11232
15,-2.186403339,2005,50,10,OLAP50,PDX127,0.11232
19,-1.946275216,2005,50,10,OLAP50,PDX127,0.11232
22,-2.733368009,2005,50,10,OLAP50,PDX127,0.11232
26,-1.946275216,2005,50,10,OLAP50,PDX127,0.11232
28,-2.186403339,2005,50,10,OLAP50,PDX127,0.11232
32,-1.946275216,2005,50,10,OLAP50,PDX127,0.11232
0,-2.733368009,2007,50,10,OLAP50,PDX127,0.065
4,-1.946275216,2007,50,10,OLAP50,PDX127,0.065
8,-1.946275216,2007,50,10,OLAP50,PDX127,0.065
12,-1.723951299,2007,50,10,OLAP50,PDX127,0.065
15,-1.176986629,2007,50,10,OLAP50,PDX127,0.065
19,-0.807806351,2007,50,10,OLAP50,PDX127,0.065
22,-0.714534589,2007,50,10,OLAP50,PDX127,0.065
26,-0.23464064,2007,50,10,OLAP50,PDX127,0.065
28,-0.182915221,2007,50,10,OLAP50,PDX127,0.065
32,0.155981004,2007,50,10,OLAP50,PDX127,0.065
0,-1.946275216,2008,50,10,OLAP50,PDX127,0.142805
4,-1.598058702,2008,50,10,OLAP50,PDX127,0.142805
8,-1.399310545,2008,50,10,OLAP50,PDX127,0.142805
12,-1.286543148,2008,50,10,OLAP50,PDX127,0.142805
15,-0.653926467,2008,50,10,OLAP50,PDX127,0.142805
19,-0.507555975,2008,50,10,OLAP50,PDX127,0.142805
22,-0.479119743,2008,50,10,OLAP50,PDX127,0.142805
26,-0.292990216,2008,50,10,OLAP50,PDX127,0.142805
28,-0.237640121,2008,50,10,OLAP50,PDX127,0.142805
32,-0.141222609,2008,50,10,OLAP50,PDX127,0.142805
0,-1.723951299,2009,50,10,OLAP50,PDX127,0.17836
4,-1.516972685,2009,50,10,OLAP50,PDX127,0.17836
8,-1.212915202,2009,50,10,OLAP50,PDX127,0.17836
12,-1.323357121,2009,50,10,OLAP50,PDX127,0.17836
15,-1.037426582,2009,50,10,OLAP50,PDX127,0.17836
19,-1.141483256,2009,50,10,OLAP50,PDX127,0.17836
22,-0.807806351,2009,50,10,OLAP50,PDX127,0.17836
26,-0.807806351,2009,50,10,OLAP50,PDX127,0.17836
28,-1.10021357,2009,50,10,OLAP50,PDX127,0.17836
32,-0.514164525,2009,50,10,OLAP50,PDX127,0.17836
0,-1.723951299,2010,50,10,OLAP50,PDX127,0.17836
4,-1.598058702,2010,50,10,OLAP50,PDX127,0.17836
8,-1.323357121,2010,50,10,OLAP50,PDX127,0.17836
12,-1.323357121,2010,50,10,OLAP50,PDX127,0.17836
15,-1.323357121,2010,50,10,OLAP50,PDX127,0.17836
19,-1.141483256,2010,50,10,OLAP50,PDX127,0.17836
22,-1.141483256,2010,50,10,OLAP50,PDX127,0.17836
26,-0.395393379,2010,50,10,OLAP50,PDX127,0.17836
28,-1.10021357,2010,50,10,OLAP50,PDX127,0.17836
32,-0.367995928,2010,50,10,OLAP50,PDX127,0.17836
0,-1.516972685,2037,50,19,OLAP50,PDX270,0.219375
4,-1.205574086,2037,50,19,OLAP50,PDX270,0.219375
8,-0.605136303,2037,50,19,OLAP50,PDX270,0.219375
11,-0.970008014,2037,50,19,OLAP50,PDX270,0.219375
15,-0.653926467,2037,50,19,OLAP50,PDX270,0.219375
0,-1.81091391,2038,50,19,OLAP50,PDX270,0.16350464
4,-1.516972685,2038,50,19,OLAP50,PDX270,0.16350464
8,-1.141483256,2038,50,19,OLAP50,PDX270,0.16350464
11,-0.807806351,2038,50,19,OLAP50,PDX270,0.16350464
15,-0.653926467,2038,50,19,OLAP50,PDX270,0.16350464
0,-1.81091391,2039,50,19,OLAP50,PDX270,0.16350464
4,-1.141483256,2039,50,19,OLAP50,PDX270,0.16350464
8,-1.323357121,2039,50,19,OLAP50,PDX270,0.16350464
11,-0.653926467,2039,50,19,OLAP50,PDX270,0.16350464
15,-0.653926467,2039,50,19,OLAP50,PDX270,0.16350464
0,-2.186403339,2040,50,19,OLAP50,PDX270,0.11232
4,-1.141483256,2040,50,19,OLAP50,PDX270,0.11232
8,-1.516972685,2040,50,19,OLAP50,PDX270,0.11232
11,-1.141483256,2040,50,19,OLAP50,PDX270,0.11232
15,-1.10021357,2040,50,19,OLAP50,PDX270,0.11232
0,-1.071712669,2045,100,19,OLAP100,PDX270,0.34242156
4,-0.653926467,2045,100,19,OLAP100,PDX270,0.34242156
8,-1.106797698,2045,100,19,OLAP100,PDX270,0.34242156
11,-0.341088475,2045,100,19,OLAP100,PDX270,0.34242156
15,-0.507555975,2045,100,19,OLAP100,PDX270,0.34242156
0,-1.946275216,2046,100,19,OLAP100,PDX270,0.142805
4,-1.516972685,2046,100,19,OLAP100,PDX270,0.142805
8,-2.733368009,2046,100,19,OLAP100,PDX270,0.142805
11,-1.628641119,2046,100,19,OLAP100,PDX270,0.142805
15,-1.516972685,2046,100,19,OLAP100,PDX270,0.142805
0,-1.639438668,2047,100,19,OLAP100,PDX270,0.19408896
4,-1.516972685,2047,100,19,OLAP100,PDX270,0.19408896
8,-1.293670748,2047,100,19,OLAP100,PDX270,0.19408896
11,-0.948029108,2047,100,19,OLAP100,PDX270,0.19408896
15,-0.653926467,2047,100,19,OLAP100,PDX270,0.19408896
0,-1.141483256,2048,100,19,OLAP100,PDX270,0.319345
4,-1.003527916,2048,100,19,OLAP100,PDX270,0.319345
8,-0.807806351,2048,100,19,OLAP100,PDX270,0.319345
11,-0.970008014,2048,100,19,OLAP100,PDX270,0.319345
15,-0.653926467,2048,100,19,OLAP100,PDX270,0.319345
0,-2.733368009,2205,50,17,OLAP50,PDX236,0.065
1,-1.81091391,2205,50,17,OLAP50,PDX236,0.065
3,-1.723951299,2205,50,17,OLAP50,PDX236,0.065
6,-1.946275216,2205,50,17,OLAP50,PDX236,0.065
9,-1.946275216,2205,50,17,OLAP50,PDX236,0.065
14,-1.900472799,2205,50,17,OLAP50,PDX236,0.065
17,-2.186403339,2205,50,17,OLAP50,PDX236,0.065
22,-1.516972685,2205,50,17,OLAP50,PDX236,0.065
29,-1.598058702,2205,50,17,OLAP50,PDX236,0.065
31,-1.286089561,2205,50,17,OLAP50,PDX236,0.065
34,-0.664076808,2205,50,17,OLAP50,PDX236,0.065
38,-0.893841121,2205,50,17,OLAP50,PDX236,0.065
42,-0.66477308,2205,50,17,OLAP50,PDX236,0.065
45,-0.735570456,2205,50,17,OLAP50,PDX236,0.065
51,-0.538715626,2205,50,17,OLAP50,PDX236,0.065
56,-0.520378575,2205,50,17,OLAP50,PDX236,0.065
59,-0.574191499,2205,50,17,OLAP50,PDX236,0.065
63,-0.384864681,2205,50,17,OLAP50,PDX236,0.065
0,-2.733368009,2206,50,17,OLAP50,PDX236,0.065
1,-2.44743747,2206,50,17,OLAP50,PDX236,0.065
3,-2.186403339,2206,50,17,OLAP50,PDX236,0.065
6,-2.44743747,2206,50,17,OLAP50,PDX236,0.065
9,-2.733368009,2206,50,17,OLAP50,PDX236,0.065
14,-2.733368009,2206,50,17,OLAP50,PDX236,0.065
17,-2.733368009,2206,50,17,OLAP50,PDX236,0.065
22,-2.186403339,2206,50,17,OLAP50,PDX236,0.065
29,-2.44743747,2206,50,17,OLAP50,PDX236,0.065
31,-1.978474953,2206,50,17,OLAP50,PDX236,0.065
34,-1.686616193,2206,50,17,OLAP50,PDX236,0.065
38,-1.739962174,2206,50,17,OLAP50,PDX236,0.065
42,-1.81091391,2206,50,17,OLAP50,PDX236,0.065
45,-1.723951299,2206,50,17,OLAP50,PDX236,0.065
51,-1.590419907,2206,50,17,OLAP50,PDX236,0.065
56,-1.491858986,2206,50,17,OLAP50,PDX236,0.065
59,-1.452434164,2206,50,17,OLAP50,PDX236,0.065
63,-1.477751972,2206,50,17,OLAP50,PDX236,0.065
0,-4.26584488,2207,50,17,OLAP50,PDX236,0.01404
3,-3.402798663,2207,50,17,OLAP50,PDX236,0.01404
8,-2.733368009,2207,50,17,OLAP50,PDX236,0.01404
23,-3.402798663,2207,50,17,OLAP50,PDX236,0.01404
25,-2.877321524,2207,50,17,OLAP50,PDX236,0.01404
28,-2.358290633,2207,50,17,OLAP50,PDX236,0.01404
32,-2.733368009,2207,50,17,OLAP50,PDX236,0.01404
36,-1.870619836,2207,50,17,OLAP50,PDX236,0.01404
39,-1.946275216,2207,50,17,OLAP50,PDX236,0.01404
45,-1.886555981,2207,50,17,OLAP50,PDX236,0.01404
50,-1.681397394,2207,50,17,OLAP50,PDX236,0.01404
53,-1.738544139,2207,50,17,OLAP50,PDX236,0.01404
57,-1.639438668,2207,50,17,OLAP50,PDX236,0.01404
0,-2.733368009,2208,50,17,OLAP50,PDX236,0.065
1,-2.44743747,2208,50,17,OLAP50,PDX236,0.065
3,-2.733368009,2208,50,17,OLAP50,PDX236,0.065
6,-2.638057829,2208,50,17,OLAP50,PDX236,0.065
9,-2.44743747,2208,50,17,OLAP50,PDX236,0.065
14,-2.340283222,2208,50,17,OLAP50,PDX236,0.065
17,-1.946275216,2208,50,17,OLAP50,PDX236,0.065
22,-2.733368009,2208,50,17,OLAP50,PDX236,0.065
29,-2.186403339,2208,50,17,OLAP50,PDX236,0.065
31,-2.857118817,2208,50,17,OLAP50,PDX236,0.065
34,-1.686616193,2208,50,17,OLAP50,PDX236,0.065
38,-1.886555981,2208,50,17,OLAP50,PDX236,0.065
42,-1.781926373,2208,50,17,OLAP50,PDX236,0.065
45,-1.872167244,2208,50,17,OLAP50,PDX236,0.065
51,-1.598058702,2208,50,17,OLAP50,PDX236,0.065
56,-1.249721917,2208,50,17,OLAP50,PDX236,0.065
59,-1.145139024,2208,50,17,OLAP50,PDX236,0.065
63,-1.057645581,2208,50,17,OLAP50,PDX236,0.065
0,-2.44743747,2209,50,17,OLAP50,PDX236,0.086515
2,-1.946275216,2209,50,17,OLAP50,PDX236,0.086515
8,-3.402798663,2209,50,17,OLAP50,PDX236,0.086515
13,-2.855833993,2209,50,17,OLAP50,PDX236,0.086515
28,-1.946275216,2209,50,17,OLAP50,PDX236,0.086515
30,-1.466857684,2209,50,17,OLAP50,PDX236,0.086515
33,-1.626589158,2209,50,17,OLAP50,PDX236,0.086515
37,-1.695780422,2209,50,17,OLAP50,PDX236,0.086515
41,-1.660973763,2209,50,17,OLAP50,PDX236,0.086515
44,-1.841632299,2209,50,17,OLAP50,PDX236,0.086515
50,-1.477237005,2209,50,17,OLAP50,PDX236,0.086515
55,-1.477237005,2209,50,17,OLAP50,PDX236,0.086515
58,-1.6819871,2209,50,17,OLAP50,PDX236,0.086515
62,-1.060283974,2209,50,17,OLAP50,PDX236,0.086515
0,-2.186403339,2210,50,17,OLAP50,PDX236,0.11232
1,-2.618157168,2210,50,17,OLAP50,PDX236,0.11232
3,-2.733368009,2210,50,17,OLAP50,PDX236,0.11232
6,-2.040032846,2210,50,17,OLAP50,PDX236,0.11232
9,-2.186403339,2210,50,17,OLAP50,PDX236,0.11232
14,-1.963259787,2210,50,17,OLAP50,PDX236,0.11232
17,-1.946275216,2210,50,17,OLAP50,PDX236,0.11232
22,-2.186403339,2210,50,17,OLAP50,PDX236,0.11232
29,-1.323357121,2210,50,17,OLAP50,PDX236,0.11232
31,-1.993512831,2210,50,17,OLAP50,PDX236,0.11232
34,-1.42594371,2210,50,17,OLAP50,PDX236,0.11232
38,-1.615737715,2210,50,17,OLAP50,PDX236,0.11232
42,-1.088461028,2210,50,17,OLAP50,PDX236,0.11232
45,-1.156188861,2210,50,17,OLAP50,PDX236,0.11232
51,-0.934974593,2210,50,17,OLAP50,PDX236,0.11232
56,-0.883660438,2210,50,17,OLAP50,PDX236,0.11232
59,-0.769337319,2210,50,17,OLAP50,PDX236,0.11232
63,-0.566424877,2210,50,17,OLAP50,PDX236,0.11232
0,-1.723951299,2211,50,17,OLAP50,PDX236,0.17836
1,-1.249279284,2211,50,17,OLAP50,PDX236,0.17836
3,-1.946275216,2211,50,17,OLAP50,PDX236,0.17836
6,-1.723951299,2211,50,17,OLAP50,PDX236,0.17836
9,-1.452434164,2211,50,17,OLAP50,PDX236,0.17836
14,-1.150849186,2211,50,17,OLAP50,PDX236,0.17836
17,-0.970008014,2211,50,17,OLAP50,PDX236,0.17836
22,-1.205574086,2211,50,17,OLAP50,PDX236,0.17836
29,-0.978964326,2211,50,17,OLAP50,PDX236,0.17836
31,-0.67685022,2211,50,17,OLAP50,PDX236,0.17836
34,-0.410882254,2211,50,17,OLAP50,PDX236,0.17836
38,-0.480928238,2211,50,17,OLAP50,PDX236,0.17836
42,-0.643184371,2211,50,17,OLAP50,PDX236,0.17836
45,-0.491701331,2211,50,17,OLAP50,PDX236,0.17836
51,-0.073018965,2211,50,17,OLAP50,PDX236,0.17836
56,-0.09079686,2211,50,17,OLAP50,PDX236,0.17836
59,-0.199899793,2211,50,17,OLAP50,PDX236,0.17836
63,-0.391562203,2211,50,17,OLAP50,PDX236,0.17836
0,-1.946275216,2212,50,17,OLAP50,PDX236,0.142805
2,-1.946275216,2212,50,17,OLAP50,PDX236,0.142805
5,-1.723951299,2212,50,17,OLAP50,PDX236,0.142805
8,-1.963259787,2212,50,17,OLAP50,PDX236,0.142805
13,-1.898721266,2212,50,17,OLAP50,PDX236,0.142805
16,-1.946275216,2212,50,17,OLAP50,PDX236,0.142805
21,-1.323357121,2212,50,17,OLAP50,PDX236,0.142805
28,-1.391809542,2212,50,17,OLAP50,PDX236,0.142805
30,-0.870372497,2212,50,17,OLAP50,PDX236,0.142805
33,-1.064508645,2212,50,17,OLAP50,PDX236,0.142805
37,-0.97779546,2212,50,17,OLAP50,PDX236,0.142805
41,-0.944364334,2212,50,17,OLAP50,PDX236,0.142805
44,-0.883660438,2212,50,17,OLAP50,PDX236,0.142805
50,-0.386847182,2212,50,17,OLAP50,PDX236,0.142805
55,-0.533369505,2212,50,17,OLAP50,PDX236,0.142805
58,-0.431999656,2212,50,17,OLAP50,PDX236,0.142805
62,-0.346441768,2212,50,17,OLAP50,PDX236,0.142805
0,-2.733368009,2213,50,17,OLAP50,PDX236,0.065
5,-1.723951299,2213,50,17,OLAP50,PDX236,0.065
8,-2.186403339,2213,50,17,OLAP50,PDX236,0.065
13,-2.186403339,2213,50,17,OLAP50,PDX236,0.065
20,-1.946275216,2213,50,17,OLAP50,PDX236,0.065
22,-1.373992737,2213,50,17,OLAP50,PDX236,0.065
25,-1.167362161,2213,50,17,OLAP50,PDX236,0.065
29,-1.334651128,2213,50,17,OLAP50,PDX236,0.065
33,-1.557241746,2213,50,17,OLAP50,PDX236,0.065
36,-1.399799547,2213,50,17,OLAP50,PDX236,0.065
42,-2.032252659,2213,50,17,OLAP50,PDX236,0.065
47,-1.42594371,2213,50,17,OLAP50,PDX236,0.065
50,-1.053926536,2213,50,17,OLAP50,PDX236,0.065
54,-0.793757662,2213,50,17,OLAP50,PDX236,0.065
0,-2.733368009,2214,50,17,OLAP50,PDX236,0.065
1,-2.733368009,2214,50,17,OLAP50,PDX236,0.065
3,-2.186403339,2214,50,17,OLAP50,PDX236,0.065
6,-2.186403339,2214,50,17,OLAP50,PDX236,0.065
9,-2.186403339,2214,50,17,OLAP50,PDX236,0.065
14,-2.186403339,2214,50,17,OLAP50,PDX236,0.065
17,-2.186403339,2214,50,17,OLAP50,PDX236,0.065
22,-2.186403339,2214,50,17,OLAP50,PDX236,0.065
29,-1.946275216,2214,50,17,OLAP50,PDX236,0.065
31,-2.30785978,2214,50,17,OLAP50,PDX236,0.065
34,-1.769592345,2214,50,17,OLAP50,PDX236,0.065
38,-1.90115478,2214,50,17,OLAP50,PDX236,0.065
42,-1.776857064,2214,50,17,OLAP50,PDX236,0.065
45,-1.644515189,2214,50,17,OLAP50,PDX236,0.065
51,-2.186403339,2214,50,17,OLAP50,PDX236,0.065
56,-1.654958428,2214,50,17,OLAP50,PDX236,0.065
59,-1.310934601,2214,50,17,OLAP50,PDX236,0.065
63,-1.033092449,2214,50,17,OLAP50,PDX236,0.065
0,-3.049449556,2215,100,17,OLAP100,PDX236,0.047385
3,-2.733368009,2215,100,17,OLAP100,PDX236,0.047385
8,-3.049449556,2215,100,17,OLAP100,PDX236,0.047385
23,-3.402798663,2215,100,17,OLAP100,PDX236,0.047385
25,-2.656406968,2215,100,17,OLAP100,PDX236,0.047385
28,-2.577965542,2215,100,17,OLAP100,PDX236,0.047385
32,-2.295887572,2215,100,17,OLAP100,PDX236,0.047385
36,-2.44743747,2215,100,17,OLAP100,PDX236,0.047385
39,-2.186403339,2215,100,17,OLAP100,PDX236,0.047385
45,-2.360426093,2215,100,17,OLAP100,PDX236,0.047385
50,-2.250078036,2215,100,17,OLAP100,PDX236,0.047385
0,-1.723951299,2216,100,17,OLAP100,PDX236,0.17836
1,-1.81091391,2216,100,17,OLAP100,PDX236,0.17836
3,-2.186403339,2216,100,17,OLAP100,PDX236,0.17836
6,-2.032252659,2216,100,17,OLAP100,PDX236,0.17836
9,-1.738635851,2216,100,17,OLAP100,PDX236,0.17836
14,-1.313807165,2216,100,17,OLAP100,PDX236,0.17836
17,-1.516972685,2216,100,17,OLAP100,PDX236,0.17836
22,-0.902003285,2216,100,17,OLAP100,PDX236,0.17836
29,-0.864647499,2216,100,17,OLAP100,PDX236,0.17836
31,-0.750129045,2216,100,17,OLAP100,PDX236,0.17836
34,-0.739947426,2216,100,17,OLAP100,PDX236,0.17836
38,-0.14963736,2216,100,17,OLAP100,PDX236,0.17836
42,-0.633337061,2216,100,17,OLAP100,PDX236,0.17836
45,-0.399284249,2216,100,17,OLAP100,PDX236,0.17836
51,-0.321651599,2216,100,17,OLAP100,PDX236,0.17836
56,0.309056992,2216,100,17,OLAP100,PDX236,0.17836
0,-2.186403339,2217,100,17,OLAP100,PDX236,0.11232
1,-2.186403339,2217,100,17,OLAP100,PDX236,0.11232
3,-1.946275216,2217,100,17,OLAP100,PDX236,0.11232
6,-1.723951299,2217,100,17,OLAP100,PDX236,0.11232
9,-1.723951299,2217,100,17,OLAP100,PDX236,0.11232
14,-2.040032846,2217,100,17,OLAP100,PDX236,0.11232
17,-1.81091391,2217,100,17,OLAP100,PDX236,0.11232
22,-1.639438668,2217,100,17,OLAP100,PDX236,0.11232
29,-1.323357121,2217,100,17,OLAP100,PDX236,0.11232
31,-1.418655582,2217,100,17,OLAP100,PDX236,0.11232
34,-1.106797698,2217,100,17,OLAP100,PDX236,0.11232
0,-2.186403339,2218,100,17,OLAP100,PDX236,0.11232
1,-1.81091391,2218,100,17,OLAP100,PDX236,0.11232
3,-1.946275216,2218,100,17,OLAP100,PDX236,0.11232
6,-2.186403339,2218,100,17,OLAP100,PDX236,0.11232
9,-1.723951299,2218,100,17,OLAP100,PDX236,0.11232
14,-1.07536853,2218,100,17,OLAP100,PDX236,0.11232
17,-1.323357121,2218,100,17,OLAP100,PDX236,0.11232
22,-1.037426582,2218,100,17,OLAP100,PDX236,0.11232
29,-0.602283234,2218,100,17,OLAP100,PDX236,0.11232
31,-0.793757662,2218,100,17,OLAP100,PDX236,0.11232
34,-0.632527076,2218,100,17,OLAP100,PDX236,0.11232
0,-2.186403339,2219,100,17,OLAP100,PDX236,0.11232
1,-1.323357121,2219,100,17,OLAP100,PDX236,0.11232
3,-1.141483256,2219,100,17,OLAP100,PDX236,0.11232
6,-1.723951299,2219,100,17,OLAP100,PDX236,0.11232
9,-1.723951299,2219,100,17,OLAP100,PDX236,0.11232
14,-1.723951299,2219,100,17,OLAP100,PDX236,0.11232
17,-1.323357121,2219,100,17,OLAP100,PDX236,0.11232
22,-1.323357121,2219,100,17,OLAP100,PDX236,0.11232
29,-1.723951299,2219,100,17,OLAP100,PDX236,0.11232
31,-1.214630597,2219,100,17,OLAP100,PDX236,0.11232
34,-1.286089561,2219,100,17,OLAP100,PDX236,0.11232
38,-1.099156317,2219,100,17,OLAP100,PDX236,0.11232
42,-1.030257621,2219,100,17,OLAP100,PDX236,0.11232
45,-1.037811118,2219,100,17,OLAP100,PDX236,0.11232
51,-1.239475637,2219,100,17,OLAP100,PDX236,0.11232
56,-0.8869941,2219,100,17,OLAP100,PDX236,0.11232
0,-2.186403339,2220,100,17,OLAP100,PDX236,0.11232
1,-1.81091391,2220,100,17,OLAP100,PDX236,0.11232
3,-2.186403339,2220,100,17,OLAP100,PDX236,0.11232
6,-2.08803387,2220,100,17,OLAP100,PDX236,0.11232
9,-1.946275216,2220,100,17,OLAP100,PDX236,0.11232
14,-1.723951299,2220,100,17,OLAP100,PDX236,0.11232
17,-1.641713201,2220,100,17,OLAP100,PDX236,0.11232
22,-1.516972685,2220,100,17,OLAP100,PDX236,0.11232
29,-2.032252659,2220,100,17,OLAP100,PDX236,0.11232
31,-1.660973763,2220,100,17,OLAP100,PDX236,0.11232
34,-1.141035565,2220,100,17,OLAP100,PDX236,0.11232
38,-1.065418199,2220,100,17,OLAP100,PDX236,0.11232
42,-1.156853368,2220,100,17,OLAP100,PDX236,0.11232
45,-1.022835949,2220,100,17,OLAP100,PDX236,0.11232
51,-1.411181329,2220,100,17,OLAP100,PDX236,0.11232
56,-1.030257621,2220,100,17,OLAP100,PDX236,0.11232
0,-1.992787775,2281,50,27,OLAP50,PDX341,0.13631488
3,-1.81091391,2281,50,27,OLAP50,PDX341,0.13631488
7,-1.478169153,2281,50,27,OLAP50,PDX341,0.13631488
10,-1.145139024,2281,50,27,OLAP50,PDX341,0.13631488
16,-0.653926467,2281,50,27,OLAP50,PDX341,0.13631488
0,-1.724557897,2282,50,27,OLAP50,PDX341,0.17825184
3,-1.673712788,2282,50,27,OLAP50,PDX341,0.17825184
7,-0.964650649,2282,50,27,OLAP50,PDX341,0.17825184
10,-1.083190538,2282,50,27,OLAP50,PDX341,0.17825184
16,-0.565892697,2282,50,27,OLAP50,PDX341,0.17825184
0,-1.323822073,2283,50,27,OLAP50,PDX341,0.26611624
3,-1.315918063,2283,50,27,OLAP50,PDX341,0.26611624
7,-1.186706332,2283,50,27,OLAP50,PDX341,0.26611624
10,-1.032554922,2283,50,27,OLAP50,PDX341,0.26611624
16,-1.089279426,2283,50,27,OLAP50,PDX341,0.26611624
0,-1.081287552,2285,50,27,OLAP50,PDX341,0.33915856
3,-0.969013996,2285,50,27,OLAP50,PDX341,0.33915856
7,-0.89964288,2285,50,27,OLAP50,PDX341,0.33915856
10,-0.574191499,2285,50,27,OLAP50,PDX341,0.33915856
16,0.054242814,2285,50,27,OLAP50,PDX341,0.33915856
0,-1.23788746,2286,50,27,OLAP50,PDX341,0.2899962
